;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes;ride_date
18110;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);5364;3;1982;Male;26;9/7/2022
18111;6 minutes;22;Howard St at Beale St;66;3rd St at Townsend St;4875;1;1986;Male;28;2/7/2022
18112;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);89;Division St at Potrero Ave;2188;2;1981;Female;25;25/1/2023
18113;17 minutes;21;Montgomery St BART Station (Market St at 2nd St);101;15th St at Potrero Ave;444;3;1990;Male;30;12/1/2022
18114;12 minutes;3;Powell St BART Station (Market St at 4th St);55;Webster St at Grove St;5041;1;1991;Male;25;15/8/2021
18115;3 minutes;81;Berry St at 4th St;91;Berry St at King St;3371;2;1987;Male;28;15/7/2022
18116;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);76;McCoppin St at Valencia St;5273;1;1996;Female;28;17/12/2022
18117;9 minutes;3;Powell St BART Station (Market St at 4th St);75;Market St at Franklin St;5369;2;1986;Male;25;15/6/2023
18118;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);324;Union Square (Powell St at Post St);5082;2;1971;Male;26;31/7/2021
18119;7 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);4936;1;1985;Male;27;13/2/2022
18120;9 minutes;3;Powell St BART Station (Market St at 4th St);22;Howard St at Beale St;4875;2;1993;Male;28;4/7/2022
18121;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);26;1st St at Folsom St;5324;2;1973;Male;28;21/3/2023
18122;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);323;Broadway at Kearny;5065;1;1976;Other;28;9/8/2022
18123;11 minutes;22;Howard St at Beale St;93;4th St at Mission Bay Blvd S;3651;2;1987;Male;26;4/5/2022
18124;9 minutes;16;Steuart St at Market St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5385;2;1996;Male;29;5/9/2021
18125;2 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;358;3;1990;Male;29;27/2/2022
18126;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5364;2;1954;Male;28;3/12/2021
18127;13 minutes;30;San Francisco Caltrain (Townsend St at 4th St);123;Folsom St at 19th St;2597;1;1987;Female;29;28/4/2023
18128;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);4;Cyril Magnin St at Ellis St;4625;3;1988;Male;29;16/1/2023
18129;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);11;Davis St at Jackson St;4798;1;1952;Male;29;20/2/2022
18130;6 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;4718;3;1994;Male;25;16/11/2022
18131;6 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;4452;1;1979;Female;30;18/12/2022
18132;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);24;Spear St at Folsom St;624;2;1987;Male;29;25/8/2022
18133;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);100;Bryant St at 15th St;2889;1;1985;Male;28;25/7/2023
18134;5 minutes;81;Berry St at 4th St;28;The Embarcadero at Bryant St;4647;2;1987;Male;25;22/11/2021
18135;14 minutes;16;Steuart St at Market St;79;7th St at Brannan St;5237;2;1996;Male;25;20/3/2023
18136;12 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);5324;2;1984;Male;30;13/10/2021
18137;25 minutes;3;Powell St BART Station (Market St at 4th St);123;Folsom St at 19th St;5393;1;1986;Male;28;21/9/2022
18138;11 minutes;5;Powell St BART Station (Market St at 5th St);52;McAllister St at Baker St;5442;2;1993;Male;28;11/2/2022
18139;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);36;Folsom St at 3rd St;3337;3;1990;Female;29;2/9/2021
18140;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);364;China Basin St at 3rd St;5133;2;1970;Female;29;21/11/2021
18141;17 minutes;21;Montgomery St BART Station (Market St at 2nd St);4;Cyril Magnin St at Ellis St;1655;3;1981;Male;29;16/5/2023
18142;13 minutes;81;Berry St at 4th St;323;Broadway at Kearny;5025;1;1989;Male;25;21/1/2022
18143;12 minutes;30;San Francisco Caltrain (Townsend St at 4th St);98;Valencia St at 16th St;5182;1;1989;Male;27;23/4/2023
18144;7 minutes;81;Berry St at 4th St;79;7th St at Brannan St;4619;3;1991;Male;28;13/6/2023
18145;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);60;8th St at Ringold St;1523;2;1983;Female;28;16/6/2023
18146;15 minutes;5;Powell St BART Station (Market St at 5th St);124;19th St at Florida St;2863;2;1979;Male;28;5/3/2022
18147;8 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);2032;3;1974;Male;27;30/4/2023
18148;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);5273;3;1975;Male;26;24/9/2022
18149;5 minutes;3;Powell St BART Station (Market St at 4th St);62;Victoria Manalo Draves Park;1851;3;1983;Male;25;9/6/2022
18150;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);284;Yerba Buena Center for the Arts (Howard St at 3rd St);5288;2;1992;Female;26;11/7/2023
18151;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);284;Yerba Buena Center for the Arts (Howard St at 3rd St);4422;1;1992;Female;29;1/11/2021
18152;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);58;Market St at 10th St;2340;3;1989;Female;30;7/4/2023
18153;6 minutes;5;Powell St BART Station (Market St at 5th St);58;Market St at 10th St;1954;3;1977;Male;25;15/7/2022
18154;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);62;Victoria Manalo Draves Park;5305;1;1984;Female;28;28/1/2023
18155;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);78;Folsom St at 9th St;4988;3;1995;Female;29;10/11/2022
18156;11 minutes;3;Powell St BART Station (Market St at 4th St);93;4th St at Mission Bay Blvd S;3707;3;1988;Male;27;22/7/2023
18157;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);3;Powell St BART Station (Market St at 4th St);4875;2;1990;Male;30;30/6/2023
18158;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);27;Beale St at Harrison St;4722;1;1991;Male;28;13/9/2022
18159;12 minutes;5;Powell St BART Station (Market St at 5th St);52;McAllister St at Baker St;4384;2;1995;Female;25;19/3/2023
18160;18 minutes;22;Howard St at Beale St;134;Valencia St at 24th St;5140;3;1974;Male;26;20/9/2021
18161;13 minutes;30;San Francisco Caltrain (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);5529;2;1984;Male;26;14/10/2021
18162;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);370;Jones St at Post St;2198;2;1971;Male;28;8/7/2022
18163;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);2597;1;1962;Male;27;21/9/2021
18164;15 minutes;5;Powell St BART Station (Market St at 5th St);130;22nd St Caltrain Station;5271;1;1984;Male;26;30/1/2023
18165;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);323;Broadway at Kearny;5306;1;1983;Male;28;24/2/2022
18166;7 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);2355;2;1987;Male;28;24/12/2022
18167;11 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);4938;3;1978;Male;28;11/11/2022
18168;11 minutes;3;Powell St BART Station (Market St at 4th St);125;20th St at Bryant St;4711;2;1992;Male;27;25/8/2021
18169;8 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;5404;2;1983;Female;29;18/2/2022
18170;14 minutes;5;Powell St BART Station (Market St at 5th St);133;Valencia St at 22nd St;5268;2;1989;Female;28;5/7/2023
18171;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);321;5th St at Folsom;5239;1;1984;Female;28;31/12/2021
18172;13 minutes;3;Powell St BART Station (Market St at 4th St);114;Rhode Island St at 17th St;5396;2;1984;Male;28;8/11/2022
18173;5 minutes;22;Howard St at Beale St;15;San Francisco Ferry Building (Harry Bridges Plaza);2873;1;1984;Male;27;17/4/2022
18174;18 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);132;24th St at Chattanooga St;5000;1;1988;Male;26;28/12/2021
18175;6 minutes;22;Howard St at Beale St;284;Yerba Buena Center for the Arts (Howard St at 3rd St);3621;3;1995;Female;28;11/9/2022
18176;13 minutes;21;Montgomery St BART Station (Market St at 2nd St);126;Esprit Park;4811;3;1984;Male;25;22/6/2023
18177;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);50;2nd St at Townsend St;5522;2;1969;Male;26;10/3/2022
18178;24 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);285;Webster St at O'Farrell St;4652;1;1981;Male;28;26/10/2022
18179;3 minutes;5;Powell St BART Station (Market St at 5th St);321;5th St at Folsom;3646;2;1966;Male;28;6/8/2021
18180;7 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);4875;3;1990;Male;26;17/1/2023
18181;13 minutes;5;Powell St BART Station (Market St at 5th St);134;Valencia St at 24th St;4816;2;1987;Male;30;6/4/2022
18182;14 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);1301;3;1990;Male;29;15/5/2023
18183;13 minutes;3;Powell St BART Station (Market St at 4th St);365;Turk St at Fillmore St;5006;1;1995;Male;28;27/12/2021
18184;11 minutes;3;Powell St BART Station (Market St at 4th St);93;4th St at Mission Bay Blvd S;5577;3;1991;Male;25;29/7/2023
18185;10 minutes;3;Powell St BART Station (Market St at 4th St);285;Webster St at O'Farrell St;5132;2;1995;Male;28;20/2/2023
18186;9 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);4442;1;1984;Male;27;6/3/2023
18187;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);109;17th St at Valencia St;5191;3;1987;Female;29;24/9/2022
18188;8 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;149;3;1994;Male;29;25/5/2023
18189;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;5025;2;1975;Male;25;1/10/2022
18190;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;4773;2;1990;Other;29;7/2/2023
18191;16 minutes;21;Montgomery St BART Station (Market St at 2nd St);86;Market St at Dolores St;4728;3;1980;Male;30;30/10/2021
18192;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);58;Market St at 10th St;5320;2;1960;Male;25;3/6/2023
18193;7 minutes;81;Berry St at 4th St;321;5th St at Folsom;4943;2;1990;Male;25;6/1/2023
18194;18 minutes;21;Montgomery St BART Station (Market St at 2nd St);115;Jackson Playground;5384;2;1979;Female;26;4/8/2022
18195;18 minutes;81;Berry St at 4th St;6;The Embarcadero at Sansome St;2740;1;1986;Male;29;26/4/2022
18196;15 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);365;Turk St at Fillmore St;5193;2;1987;Male;26;20/7/2022
18197;9 minutes;22;Howard St at Beale St;61;Howard St at 8th St;1517;2;1987;Female;29;21/11/2021
18198;19 minutes;5;Powell St BART Station (Market St at 5th St);101;15th St at Potrero Ave;4408;1;1988;Male;30;15/1/2023
18199;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);5529;2;1994;Male;26;11/11/2021
18200;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;4647;2;1991;Male;28;21/9/2021
18201;20 minutes;3;Powell St BART Station (Market St at 4th St);355;23rd St at Tennessee St;4757;2;1994;Male;29;12/5/2023
18202;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);61;Howard St at 8th St;4762;1;1993;Male;28;24/4/2023
18203;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);60;8th St at Ringold St;5052;3;1982;Male;27;2/12/2022
18204;5 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);62;Victoria Manalo Draves Park;3618;3;1993;Male;29;6/10/2021
18205;9 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3400;2;1988;Male;27;24/7/2023
18206;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3109;1;1984;Male;26;6/11/2021
18207;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);6;The Embarcadero at Sansome St;4356;2;1974;Male;25;12/8/2022
18208;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5220;1;1967;Male;29;30/7/2022
18209;13 minutes;30;San Francisco Caltrain (Townsend St at 4th St);323;Broadway at Kearny;4735;3;1988;Male;28;15/3/2023
18210;5 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);62;Victoria Manalo Draves Park;5283;3;1994;Male;26;16/11/2021
18211;12 minutes;16;Steuart St at Market St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3137;2;1989;Male;28;19/11/2022
18212;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);23;The Embarcadero at Steuart St;5015;1;1992;Male;30;10/6/2022
18213;13 minutes;30;San Francisco Caltrain (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);4780;2;1972;Male;29;21/8/2022
18214;17 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);78;Folsom St at 9th St;4745;3;1989;Male;27;21/1/2022
18215;10 minutes;5;Powell St BART Station (Market St at 5th St);88;11th St at Bryant St;5247;3;1983;Male;27;18/1/2022
18216;10 minutes;16;Steuart St at Market St;81;Berry St at 4th St;3123;2;1989;Male;30;9/12/2022
18217;38 minutes;16;Steuart St at Market St;25;Howard St at 2nd St;5325;2;1980;Male;29;18/11/2021
18218;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);5182;2;1986;Female;26;4/7/2023
18219;6 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;5393;2;1999;Female;27;8/7/2022
18220;7 minutes;16;Steuart St at Market St;36;Folsom St at 3rd St;3326;2;1974;Male;29;27/8/2022
18221;2 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);92;Mission Bay Kids Park;5454;1;1988;Male;26;8/3/2023
18222;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);89;Division St at Potrero Ave;5453;2;1978;Male;29;23/8/2021
18223;9 minutes;5;Powell St BART Station (Market St at 5th St);368;Myrtle St at Polk St;5228;2;1973;Male;30;8/5/2022
18224;25 minutes;21;Montgomery St BART Station (Market St at 2nd St);114;Rhode Island St at 17th St;150;1;1978;Male;28;13/9/2021
18225;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);11;Davis St at Jackson St;4722;1;1987;Female;28;2/7/2022
18226;26 minutes;3;Powell St BART Station (Market St at 4th St);145;29th St at Church St;5418;3;1968;Female;28;12/9/2022
18227;8 minutes;3;Powell St BART Station (Market St at 4th St);81;Berry St at 4th St;4452;2;1968;Male;26;29/8/2022
18228;7 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;4943;2;1982;Female;26;26/11/2022
18229;18 minutes;3;Powell St BART Station (Market St at 4th St);118;Eureka Valley Recreation Center;5188;1;1993;Male;29;27/5/2022
18230;28 minutes;21;Montgomery St BART Station (Market St at 2nd St);70;Central Ave at Fell St;1500;3;1990;Female;25;7/2/2023
18231;12 minutes;81;Berry St at 4th St;8;The Embarcadero at Vallejo St;5548;3;1988;Male;27;3/2/2023
18232;6 minutes;3;Powell St BART Station (Market St at 4th St);343;Bryant St at 2nd St;4848;2;1993;Male;28;19/4/2022
18233;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;4619;3;1985;Male;29;21/9/2021
18234;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);58;Market St at 10th St;5369;2;1987;Male;29;22/11/2021
18235;16 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);95;Sanchez St at 15th St;5033;2;1982;Male;26;17/5/2023
18236;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);102;Irwin St at 8th St;4976;1;1970;Male;28;13/4/2022
18237;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);4816;3;1985;Male;25;14/7/2022
18238;15 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);14;Clay St at Battery St;4958;2;1990;Female;26;8/2/2022
18239;30 minutes;22;Howard St at Beale St;118;Eureka Valley Recreation Center;5431;2;1972;Male;29;2/7/2022
18240;8 minutes;22;Howard St at Beale St;47;4th St at Harrison St;2270;3;1989;Female;27;11/4/2022
18241;18 minutes;16;Steuart St at Market St;114;Rhode Island St at 17th St;472;2;1973;Male;26;25/4/2022
18242;11 minutes;22;Howard St at Beale St;6;The Embarcadero at Sansome St;263;2;1983;Female;28;1/6/2022
18243;19 minutes;81;Berry St at 4th St;139;Garfield Square (25th St at Harrison St);192;3;1989;Male;25;11/8/2022
18244;10 minutes;16;Steuart St at Market St;371;Lombard St at Columbus Ave;4960;2;1992;Male;25;11/11/2022
18245;9 minutes;81;Berry St at 4th St;17;Embarcadero BART Station (Beale St at Market St);5250;3;1990;Male;28;11/9/2021
18246;12 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);4356;1;1988;Male;28;30/1/2023
18247;8 minutes;3;Powell St BART Station (Market St at 4th St);11;Davis St at Jackson St;2991;3;1958;Male;25;16/4/2022
18248;14 minutes;3;Powell St BART Station (Market St at 4th St);355;23rd St at Tennessee St;5520;1;1991;Male;29;13/5/2023
18249;13 minutes;30;San Francisco Caltrain (Townsend St at 4th St);125;20th St at Bryant St;5130;3;1986;Female;27;16/6/2022
18250;16 minutes;16;Steuart St at Market St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5193;2;1974;Male;29;8/3/2022
18251;19 minutes;3;Powell St BART Station (Market St at 4th St);8;The Embarcadero at Vallejo St;1582;1;1962;Male;27;19/7/2023
18252;9 minutes;22;Howard St at Beale St;3;Powell St BART Station (Market St at 4th St);2984;1;1983;Male;25;7/2/2023
18253;19 minutes;3;Powell St BART Station (Market St at 4th St);8;The Embarcadero at Vallejo St;5065;3;1961;Female;28;27/9/2022
18254;8 minutes;22;Howard St at Beale St;3;Powell St BART Station (Market St at 4th St);1675;2;1991;Female;28;27/3/2023
18255;3 minutes;30;San Francisco Caltrain (Townsend St at 4th St);321;5th St at Folsom;4718;2;1989;Male;30;10/8/2022
18256;10 minutes;81;Berry St at 4th St;37;2nd St at Folsom St;1655;3;1985;Female;30;12/7/2022
18257;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);1367;1;1983;Other;29;20/3/2023
