;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes
19445;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);99;Folsom St at 15th St;634;2;1997;Male;30
19446;22 minutes;21;Montgomery St BART Station (Market St at 2nd St);137;Jersey St at Castro St;5068;2;1985;Male;28
19447;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);122;19th St at Mission St;4822;2;1987;Male;29
19448;4 minutes;3;Powell St BART Station (Market St at 4th St);36;Folsom St at 3rd St;484;2;1981;Male;25
19449;17 minutes;3;Powell St BART Station (Market St at 4th St);56;Koshland Park;5222;2;1993;Female;27
19450;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);27;Beale St at Harrison St;5324;1;1985;Male;26
19451;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);4404;2;1992;Female;29
19452;10 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);1320;1;1988;Male;25
19453;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);60;8th St at Ringold St;619;1;1977;Male;30
19454;6 minutes;3;Powell St BART Station (Market St at 4th St);43;San Francisco Public Library (Grove St at Hyde St);2215;1;1990;Male;25
19455;8 minutes;22;Howard St at Beale St;8;The Embarcadero at Vallejo St;4944;2;1983;Male;29
19456;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);364;China Basin St at 3rd St;5472;2;1996;Female;25
19457;17 minutes;22;Howard St at Beale St;112;Harrison St at 17th St;4988;2;1983;Male;29
19458;11 minutes;21;Montgomery St BART Station (Market St at 2nd St);58;Market St at 10th St;5120;3;1999;Male;28
19459;8 minutes;81;Berry St at 4th St;284;Yerba Buena Center for the Arts (Howard St at 3rd St);2147;2;1974;Female;25
19460;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);11;Davis St at Jackson St;5480;1;1987;Female;25
19461;7 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);5549;2;1963;Male;30
19462;6 minutes;16;Steuart St at Market St;343;Bryant St at 2nd St;4987;3;1976;Female;30
19463;6 minutes;3;Powell St BART Station (Market St at 4th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3670;2;1987;Male;28
19464;22 minutes;30;San Francisco Caltrain (Townsend St at 4th St);119;18th St at Noe St;5444;2;1994;Male;30
19465;9 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);4609;2;1984;Male;25
19466;3 minutes;21;Montgomery St BART Station (Market St at 2nd St);22;Howard St at Beale St;4319;3;1967;Male;26
19467;8 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;2792;3;1993;Female;28
19468;22 minutes;81;Berry St at 4th St;42;San Francisco City Hall (Polk St at Grove St);4742;2;1978;Male;28
19469;8 minutes;81;Berry St at 4th St;16;Steuart St at Market St;5110;2;1991;Male;29
19470;12 minutes;3;Powell St BART Station (Market St at 4th St);88;11th St at Bryant St;5069;3;1991;Male;26
19471;13 minutes;30;San Francisco Caltrain (Townsend St at 4th St);42;San Francisco City Hall (Polk St at Grove St);4966;2;1986;Female;29
19472;13 minutes;81;Berry St at 4th St;21;Montgomery St BART Station (Market St at 2nd St);139;2;1987;Male;25
19473;14 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);242;2;1996;Female;28
19474;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);321;5th St at Folsom;4714;3;1990;Male;30
19475;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);62;Victoria Manalo Draves Park;5402;3;1992;Female;26
19476;15 minutes;21;Montgomery St BART Station (Market St at 2nd St);53;Grove St at Divisadero;5276;2;1988;Male;30
19477;7 minutes;3;Powell St BART Station (Market St at 4th St);22;Howard St at Beale St;1459;3;1988;Male;26
19478;9 minutes;22;Howard St at Beale St;321;5th St at Folsom;856;2;1988;Male;27
19479;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);58;Market St at 10th St;907;2;1999;Male;27
19480;27 minutes;22;Howard St at Beale St;120;Mission Dolores Park;1481;3;1987;Female;27
19481;21 minutes;81;Berry St at 4th St;6;The Embarcadero at Sansome St;5323;1;1989;Male;26
19482;9 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);5324;3;1989;Male;29
19483;8 minutes;22;Howard St at Beale St;66;3rd St at Townsend St;4936;2;1961;Male;30
19484;8 minutes;22;Howard St at Beale St;81;Berry St at 4th St;3586;2;1978;Male;25
19485;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);91;Berry St at King St;4799;3;1989;Male;25
19486;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);363;Salesforce Transit Center (Natoma St at 2nd St);5342;2;1995;Male;27
19487;11 minutes;21;Montgomery St BART Station (Market St at 2nd St);9;Broadway at Battery St;192;1;1993;Male;27
19488;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;4351;2;1992;Male;29
19489;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);23;The Embarcadero at Steuart St;5036;2;1999;Female;25
19490;7 minutes;81;Berry St at 4th St;23;The Embarcadero at Steuart St;5281;2;1983;Male;29
19491;21 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);70;Central Ave at Fell St;4968;2;1988;Male;30
19492;11 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);908;2;1976;Male;28
19493;7 minutes;5;Powell St BART Station (Market St at 5th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5037;1;1985;Male;29
19494;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);66;3rd St at Townsend St;5148;3;1978;Male;26
19495;9 minutes;81;Berry St at 4th St;16;Steuart St at Market St;5374;2;1990;Male;26
19496;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);324;Union Square (Powell St at Post St);5474;2;1998;Female;27
19497;11 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3343;2;1997;Female;29
19498;17 minutes;22;Howard St at Beale St;92;Mission Bay Kids Park;3429;3;1992;Female;26
19499;16 minutes;3;Powell St BART Station (Market St at 4th St);106;Sanchez St at 17th St;967;3;1979;Male;27
19500;9 minutes;81;Berry St at 4th St;22;Howard St at Beale St;5324;3;1983;Male;30
19501;9 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);1522;2;1987;Male;26
19502;8 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);619;3;1986;Male;25
19503;7 minutes;22;Howard St at Beale St;50;2nd St at Townsend St;827;2;1993;Female;28
19504;12 minutes;21;Montgomery St BART Station (Market St at 2nd St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);1488;2;1985;Male;25
19505;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);1497;1;1984;Male;27
19506;5 minutes;3;Powell St BART Station (Market St at 4th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5141;1;1982;Male;28
19507;17 minutes;16;Steuart St at Market St;126;Esprit Park;2891;3;1989;Female;30
19508;8 minutes;22;Howard St at Beale St;27;Beale St at Harrison St;2193;2;1981;Female;28
19509;8 minutes;16;Steuart St at Market St;364;China Basin St at 3rd St;5031;3;1984;Male;29
19510;16 minutes;21;Montgomery St BART Station (Market St at 2nd St);126;Esprit Park;3060;3;1985;Male;25
19511;17 minutes;30;San Francisco Caltrain (Townsend St at 4th St);95;Sanchez St at 15th St;4657;2;1974;Male;28
19512;14 minutes;81;Berry St at 4th St;75;Market St at Franklin St;1584;1;1996;Female;26
19513;10 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);2353;1;1978;Male;25
19514;11 minutes;81;Berry St at 4th St;5;Powell St BART Station (Market St at 5th St);1863;1;1990;Female;30
19515;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);124;19th St at Florida St;5400;2;1978;Male;28
19516;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);4755;2;1985;Male;25
19517;5 minutes;5;Powell St BART Station (Market St at 5th St);21;Montgomery St BART Station (Market St at 2nd St);5276;3;1993;Male;25
19518;5 minutes;22;Howard St at Beale St;15;San Francisco Ferry Building (Harry Bridges Plaza);465;2;1980;Male;26
19519;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);36;Folsom St at 3rd St;4395;1;1971;Male;30
19520;13 minutes;5;Powell St BART Station (Market St at 5th St);121;Mission Playground;5547;3;1986;Male;25
19521;13 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);4745;2;1993;Male;28
19522;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);27;Beale St at Harrison St;5273;1;1963;Male;29
19523;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);23;The Embarcadero at Steuart St;1808;2;1987;Female;27
19524;11 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);4445;2;1990;Female;28
19525;3 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);9;Broadway at Battery St;5011;2;1987;Male;26
19526;10 minutes;22;Howard St at Beale St;93;4th St at Mission Bay Blvd S;5019;1;1985;Female;25
19527;10 minutes;16;Steuart St at Market St;324;Union Square (Powell St at Post St);63;2;1974;Male;25
19528;8 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);2072;1;1979;Male;28
19529;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);323;Broadway at Kearny;4955;3;1980;Male;25
19530;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);15;San Francisco Ferry Building (Harry Bridges Plaza);3263;2;1953;Male;26
19531;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);42;San Francisco City Hall (Polk St at Grove St);4619;1;1994;Male;30
19532;17 minutes;22;Howard St at Beale St;74;Laguna St at Hayes St;626;2;1982;Male;27
19533;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);93;4th St at Mission Bay Blvd S;5122;1;1980;Male;27
19534;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);112;Harrison St at 17th St;5297;2;1990;Male;29
19535;7 minutes;5;Powell St BART Station (Market St at 5th St);60;8th St at Ringold St;4936;1;1993;Male;30
19536;19 minutes;16;Steuart St at Market St;107;17th St at Dolores St;4803;3;1981;Male;26
19537;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);15;San Francisco Ferry Building (Harry Bridges Plaza);47;3;1982;Other;25
19538;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);1366;3;1986;Female;30
19539;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);4948;2;1979;Male;30
19540;10 minutes;81;Berry St at 4th St;114;Rhode Island St at 17th St;38;1;1966;Female;25
19541;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);60;8th St at Ringold St;5474;1;1994;Male;29
19542;3 minutes;30;San Francisco Caltrain (Townsend St at 4th St);92;Mission Bay Kids Park;5497;1;1993;Male;27
19543;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);126;Esprit Park;5521;2;1992;Male;28
19544;9 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);1310;2;1985;Female;30
19545;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);26;1st St at Folsom St;4714;3;1997;Male;29
19546;7 minutes;5;Powell St BART Station (Market St at 5th St);41;Golden Gate Ave at Polk St;2068;3;1974;Male;27
19547;8 minutes;3;Powell St BART Station (Market St at 4th St);41;Golden Gate Ave at Polk St;4736;2;1989;Female;27
19548;37 minutes;16;Steuart St at Market St;132;24th St at Chattanooga St;5262;2;1991;Male;25
19549;5 minutes;5;Powell St BART Station (Market St at 5th St);58;Market St at 10th St;4926;2;1987;Female;30
19550;9 minutes;16;Steuart St at Market St;50;2nd St at Townsend St;5036;1;1994;Male;30
19551;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);371;Lombard St at Columbus Ave;5447;1;1973;Male;28
19552;2 minutes;22;Howard St at Beale St;25;Howard St at 2nd St;3646;2;1975;Male;29
19553;12 minutes;21;Montgomery St BART Station (Market St at 2nd St);61;Howard St at 8th St;2119;2;1988;Female;25
19554;11 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);1564;1;1973;Female;26
19555;9 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);3128;2;1977;Female;25
19556;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);4998;1;1986;Male;25
19557;4 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);89;Division St at Potrero Ave;5575;2;1992;Male;26
19558;37 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);146;30th St at San Jose Ave;5349;2;1987;Male;27
19559;15 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);89;Division St at Potrero Ave;4795;2;1989;Male;26
19560;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);5;Powell St BART Station (Market St at 5th St);2280;2;1969;Male;29
19561;7 minutes;3;Powell St BART Station (Market St at 4th St);16;Steuart St at Market St;1003;3;1984;Male;30
19562;22 minutes;22;Howard St at Beale St;63;Bryant St at 6th St;3010;2;1996;Male;29
19563;11 minutes;81;Berry St at 4th St;8;The Embarcadero at Vallejo St;3068;3;1988;Male;29
19564;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5082;2;1985;Male;26
19565;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);3;Powell St BART Station (Market St at 4th St);1537;2;1989;Female;26
19566;7 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;4941;3;1954;Male;30
19567;4 minutes;3;Powell St BART Station (Market St at 4th St);324;Union Square (Powell St at Post St);5481;2;1962;Male;27
19568;8 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);260;3;1983;Male;26
19569;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);10;Washington St at Kearny St;5248;3;1987;Male;29
19570;12 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);762;2;1986;Male;30
19571;9 minutes;5;Powell St BART Station (Market St at 5th St);15;San Francisco Ferry Building (Harry Bridges Plaza);4955;2;1988;Male;28
19572;5 minutes;5;Powell St BART Station (Market St at 5th St);33;Golden Gate Ave at Hyde St;5173;1;1988;Female;27
19573;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);61;Howard St at 8th St;5133;2;1986;Male;26
19574;22 minutes;3;Powell St BART Station (Market St at 4th St);145;29th St at Church St;4811;3;1984;Female;30
19575;11 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);1718;3;1986;Male;26
19576;15 minutes;21;Montgomery St BART Station (Market St at 2nd St);97;14th St at Mission St;4949;2;1991;Female;25
19577;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);5142;3;1977;Male;28
19578;1 minutes;21;Montgomery St BART Station (Market St at 2nd St);21;Montgomery St BART Station (Market St at 2nd St);5274;1;1989;Female;26
19579;9 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);5470;1;1985;Male;30
19580;3 minutes;22;Howard St at Beale St;28;The Embarcadero at Bryant St;2001;1;1972;Female;28
19581;35 minutes;22;Howard St at Beale St;115;Jackson Playground;3432;2;1970;Male;30
19582;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;5492;2;1984;Male;30
19583;6 minutes;3;Powell St BART Station (Market St at 4th St);27;Beale St at Harrison St;5297;2;1998;Male;29
19584;14 minutes;21;Montgomery St BART Station (Market St at 2nd St);114;Rhode Island St at 17th St;4656;2;1989;Male;25
19585;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);5;Powell St BART Station (Market St at 5th St);2128;2;1975;Male;26
19586;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);41;Golden Gate Ave at Polk St;5370;3;1979;Male;26
19587;10 minutes;22;Howard St at Beale St;81;Berry St at 4th St;3068;2;1977;Male;29
19588;22 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);86;Market St at Dolores St;4758;2;1988;Male;29
19589;22 minutes;3;Powell St BART Station (Market St at 4th St);122;19th St at Mission St;3325;3;1993;Male;29
19590;10 minutes;16;Steuart St at Market St;92;Mission Bay Kids Park;5224;1;1980;Male;29
19591;9 minutes;22;Howard St at Beale St;64;5th St at Brannan St;5141;2;1978;Male;26
19592;15 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);134;Valencia St at 24th St;5561;3;1987;Male;28
19593;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);15;San Francisco Ferry Building (Harry Bridges Plaza);2548;1;1974;Male;27
19594;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);1830;3;1985;Male;30
19595;7 minutes;3;Powell St BART Station (Market St at 4th St);66;3rd St at Townsend St;5250;1;1986;Male;29
19596;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);76;McCoppin St at Valencia St;4975;3;1988;Male;28
19597;8 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);2597;3;1974;Male;27
